customer_id,customer_name,country,channel_type,size,annual_volume_usd
CUST_2552,Distributor_2552,Germany,Online Retail,Medium,1937092.91
CUST_2553,Distributor_2553,India,Retail Store,Small,1920097.14
CUST_2554,Distributor_2554,Japan,Retail Store,Small,659845.18
CUST_2555,Distributor_2555,Vietnam,Online Retail,Medium,527252.91
CUST_2556,Distributor_2556,UK,Distributor,Medium,1461778.87
CUST_2557,Distributor_2557,Japan,Online Retail,Medium,845678.9
CUST_2558,Distributor_2558,Germany,Direct-to-Consumer,Small,1585969.84
CUST_2559,Distributor_2559,India,Online Retail,Medium,178368.19
CUST_2560,Distributor_2560,UK,Online Retail,Small,270876.02
CUST_2561,Distributor_2561,Vietnam,Distributor,Small,1091370.42
CUST_2562,Distributor_2562,USA,Direct-to-Consumer,Small,210744.88
CUST_2563,Distributor_2563,UAE,Retail Store,Small,592380.1
CUST_2564,Distributor_2564,India,Retail Store,Medium,1517053.6
CUST_2565,Distributor_2565,Japan,Distributor,Small,1359043.63
CUST_2566,Distributor_2566,South Korea,Online Retail,Small,59903.69
CUST_2567,Distributor_2567,Japan,Online Retail,Medium,1271205.59
CUST_2568,Distributor_2568,South Korea,Online Retail,Medium,1559789.74
CUST_2569,Distributor_2569,Germany,Retail Store,Medium,1560612.23
CUST_2570,Distributor_2570,Japan,Direct-to-Consumer,Small,1266721.04
CUST_2571,Distributor_2571,UK,Online Retail,Small,477165.39
CUST_2572,Distributor_2572,South Korea,Online Retail,Medium,647082.04
CUST_2573,Distributor_2573,UAE,Retail Store,Small,1926612.37
CUST_2574,Distributor_2574,South Korea,Distributor,Small,1189423.48
CUST_2575,Distributor_2575,Germany,Online Retail,Small,950522.64
CUST_2576,Distributor_2576,UAE,Retail Store,Medium,1487273.86
CUST_2577,Distributor_2577,Japan,Distributor,Small,1276977.43
CUST_2578,Distributor_2578,UK,Direct-to-Consumer,Medium,1241495.65
CUST_2579,Distributor_2579,Germany,Retail Store,Medium,943593.96
CUST_2580,Distributor_2580,South Korea,Direct-to-Consumer,Small,1814675.67
CUST_2581,Distributor_2581,South Korea,Retail Store,Medium,787777.78
CUST_2582,Distributor_2582,UK,Direct-to-Consumer,Medium,246847.98
CUST_2583,Distributor_2583,Germany,Direct-to-Consumer,Small,1552353.72
CUST_2584,Distributor_2584,Germany,Direct-to-Consumer,Small,683175.4
CUST_2585,Distributor_2585,UK,Direct-to-Consumer,Medium,1571163.85
CUST_2586,Distributor_2586,South Korea,Distributor,Small,982099.11
CUST_2587,Distributor_2587,USA,Retail Store,Small,790852.37
CUST_2588,Distributor_2588,South Korea,Online Retail,Small,1833326.0
CUST_2589,Distributor_2589,UK,Direct-to-Consumer,Small,1034618.97
CUST_2590,Distributor_2590,Germany,Online Retail,Medium,1778900.2
CUST_2591,Distributor_2591,Vietnam,Retail Store,Medium,1544006.35
CUST_2592,Distributor_2592,Japan,Retail Store,Small,1481904.48
CUST_2593,Distributor_2593,UAE,Online Retail,Medium,1060879.27
CUST_2594,Distributor_2594,UK,Distributor,Medium,622029.82
CUST_2595,Distributor_2595,Japan,Direct-to-Consumer,Medium,842941.23
CUST_2596,Distributor_2596,India,Online Retail,Small,1889928.63
CUST_2597,Distributor_2597,Vietnam,Retail Store,Medium,571059.3
CUST_2598,Distributor_2598,South Korea,Distributor,Small,1574189.12
CUST_2599,Distributor_2599,Germany,Distributor,Medium,1443669.52
CUST_2600,Distributor_2600,Japan,Retail Store,Medium,1119836.9
CUST_2601,Distributor_2601,UK,Retail Store,Medium,306552.35
CUST_2602,Distributor_2602,UK,Online Retail,Small,547605.35
CUST_2603,Distributor_2603,UAE,Direct-to-Consumer,Small,264534.56
CUST_2604,Distributor_2604,USA,Online Retail,Small,1145089.5
CUST_2605,Distributor_2605,USA,Distributor,Medium,139834.88
CUST_2606,Distributor_2606,USA,Distributor,Medium,767308.85
CUST_2607,Distributor_2607,India,Online Retail,Small,1744162.14
CUST_2608,Distributor_2608,UAE,Direct-to-Consumer,Medium,1937818.86
CUST_2609,Distributor_2609,India,Direct-to-Consumer,Small,283531.93
CUST_2610,Distributor_2610,UAE,Distributor,Medium,1659643.74
CUST_2611,Distributor_2611,India,Online Retail,Medium,1732403.02
CUST_2612,Distributor_2612,USA,Online Retail,Small,678777.13
CUST_2613,Distributor_2613,UAE,Distributor,Medium,567305.92
CUST_2614,Distributor_2614,USA,Direct-to-Consumer,Small,820143.11
CUST_2615,Distributor_2615,Vietnam,Online Retail,Small,135568.12
CUST_2616,Distributor_2616,South Korea,Retail Store,Medium,1582054.84
CUST_2617,Distributor_2617,UK,Retail Store,Medium,1356409.31
CUST_2618,Distributor_2618,UK,Distributor,Small,1502487.45
CUST_2619,Distributor_2619,UAE,Direct-to-Consumer,Medium,803160.97
CUST_2620,Distributor_2620,India,Direct-to-Consumer,Medium,1796506.1
CUST_2621,Distributor_2621,Japan,Retail Store,Small,1301080.38
CUST_2622,Distributor_2622,USA,Retail Store,Small,189876.89
CUST_2623,Distributor_2623,USA,Online Retail,Medium,234384.87
CUST_2624,Distributor_2624,USA,Retail Store,Medium,1335117.63
CUST_2625,Distributor_2625,USA,Online Retail,Medium,323973.07
CUST_2626,Distributor_2626,USA,Online Retail,Medium,1658432.46
CUST_2627,Distributor_2627,Japan,Direct-to-Consumer,Small,602839.02
CUST_2628,Distributor_2628,Vietnam,Direct-to-Consumer,Medium,714989.34
CUST_2629,Distributor_2629,USA,Online Retail,Small,256953.54
CUST_2630,Distributor_2630,South Korea,Online Retail,Small,1195985.26
CUST_2631,Distributor_2631,UK,Retail Store,Medium,1000562.28
CUST_2632,Distributor_2632,USA,Direct-to-Consumer,Small,1613158.0
CUST_2633,Distributor_2633,USA,Online Retail,Small,585674.81
CUST_2634,Distributor_2634,India,Distributor,Small,190362.6
CUST_2635,Distributor_2635,Germany,Online Retail,Medium,630262.9
CUST_2636,Distributor_2636,India,Distributor,Small,345342.36
CUST_2637,Distributor_2637,Japan,Direct-to-Consumer,Medium,641398.0
CUST_2638,Distributor_2638,Vietnam,Retail Store,Small,1353584.56
CUST_2639,Distributor_2639,USA,Direct-to-Consumer,Small,1327068.89
CUST_2640,Distributor_2640,Germany,Online Retail,Small,1741901.15
CUST_2641,Distributor_2641,UK,Distributor,Small,990594.61
CUST_2642,Distributor_2642,UAE,Retail Store,Small,1636143.44
CUST_2643,Distributor_2643,South Korea,Direct-to-Consumer,Medium,1489393.97
CUST_2644,Distributor_2644,Vietnam,Online Retail,Small,1173510.69
CUST_2645,Distributor_2645,UK,Online Retail,Medium,1887261.64
CUST_2646,Distributor_2646,Vietnam,Distributor,Small,1985903.42
CUST_2647,Distributor_2647,Japan,Online Retail,Small,573575.15
CUST_2648,Distributor_2648,Germany,Direct-to-Consumer,Medium,328175.99
CUST_2649,Distributor_2649,Japan,Online Retail,Small,1403033.52
CUST_2650,Distributor_2650,South Korea,Online Retail,Medium,299960.97
CUST_2651,Distributor_2651,South Korea,Direct-to-Consumer,Small,968030.74
CUST_2652,Distributor_2652,UAE,Online Retail,Medium,1135530.0
CUST_2653,Distributor_2653,Vietnam,Online Retail,Medium,1017775.49
CUST_2654,Distributor_2654,South Korea,Retail Store,Small,198187.34
CUST_2655,Distributor_2655,UAE,Distributor,Medium,1894260.7
CUST_2656,Distributor_2656,Germany,Online Retail,Small,506688.17
CUST_2657,Distributor_2657,UK,Retail Store,Small,1104191.44
CUST_2658,Distributor_2658,UK,Online Retail,Medium,1476775.22
CUST_2659,Distributor_2659,UK,Direct-to-Consumer,Medium,1179303.12
CUST_2660,Distributor_2660,India,Direct-to-Consumer,Small,1403441.05
CUST_2661,Distributor_2661,India,Online Retail,Small,244017.64
CUST_2662,Distributor_2662,Vietnam,Distributor,Medium,562900.38
CUST_2663,Distributor_2663,South Korea,Distributor,Small,835431.79
CUST_2664,Distributor_2664,UAE,Direct-to-Consumer,Medium,1383559.65
CUST_2665,Distributor_2665,Japan,Retail Store,Small,1974845.17
CUST_2666,Distributor_2666,Japan,Online Retail,Small,1256923.57
CUST_2667,Distributor_2667,USA,Retail Store,Small,1952948.18
CUST_2668,Distributor_2668,Japan,Online Retail,Small,1457510.82
CUST_2669,Distributor_2669,Japan,Retail Store,Small,1630005.3
CUST_2670,Distributor_2670,Vietnam,Distributor,Small,1490910.18
CUST_2671,Distributor_2671,UAE,Distributor,Medium,1795316.02
CUST_2672,Distributor_2672,USA,Distributor,Medium,637714.0
CUST_2673,Distributor_2673,UAE,Retail Store,Small,1166195.07
CUST_2674,Distributor_2674,South Korea,Direct-to-Consumer,Medium,1190901.74
CUST_2675,Distributor_2675,Japan,Online Retail,Medium,1942802.65
CUST_2676,Distributor_2676,Germany,Distributor,Medium,224564.38
CUST_2677,Distributor_2677,UK,Distributor,Medium,545587.2
CUST_2678,Distributor_2678,South Korea,Direct-to-Consumer,Medium,1391424.68
CUST_2679,Distributor_2679,Germany,Direct-to-Consumer,Medium,404526.51
CUST_2680,Distributor_2680,Japan,Online Retail,Small,1251695.38
CUST_2681,Distributor_2681,UK,Direct-to-Consumer,Small,811234.07
CUST_2682,Distributor_2682,Japan,Online Retail,Medium,1130886.38
CUST_2683,Distributor_2683,Japan,Retail Store,Small,653782.03
CUST_2684,Distributor_2684,USA,Distributor,Small,1420833.87
CUST_2685,Distributor_2685,Japan,Distributor,Small,427222.09
CUST_2686,Distributor_2686,South Korea,Online Retail,Small,1693752.49
CUST_2687,Distributor_2687,USA,Direct-to-Consumer,Medium,493691.06
CUST_2688,Distributor_2688,India,Direct-to-Consumer,Medium,1828052.11
CUST_2689,Distributor_2689,South Korea,Online Retail,Medium,311694.73
CUST_2690,Distributor_2690,Japan,Online Retail,Small,1555574.57
CUST_2691,Distributor_2691,UK,Online Retail,Medium,549241.29
CUST_2692,Distributor_2692,India,Online Retail,Medium,430462.2
CUST_2693,Distributor_2693,Vietnam,Distributor,Small,572353.49
CUST_2694,Distributor_2694,Japan,Direct-to-Consumer,Medium,233282.31
CUST_2695,Distributor_2695,UK,Retail Store,Medium,839176.45
CUST_2696,Distributor_2696,UAE,Retail Store,Medium,1992778.77
CUST_2697,Distributor_2697,UAE,Direct-to-Consumer,Medium,1831938.32
CUST_2698,Distributor_2698,UAE,Online Retail,Small,1136987.09
CUST_2699,Distributor_2699,UAE,Distributor,Small,1319037.23
CUST_2700,Distributor_2700,UK,Retail Store,Medium,618259.52
CUST_2701,Distributor_2701,USA,Direct-to-Consumer,Medium,1748054.49
CUST_2702,Distributor_2702,Germany,Retail Store,Small,1412725.66
CUST_2703,Distributor_2703,Japan,Online Retail,Small,74892.58
CUST_2704,Distributor_2704,Germany,Retail Store,Medium,235432.61
CUST_2705,Distributor_2705,Japan,Online Retail,Medium,906957.48
CUST_2706,Distributor_2706,India,Online Retail,Small,536768.17
CUST_2707,Distributor_2707,South Korea,Online Retail,Small,1924764.28
CUST_2708,Distributor_2708,Japan,Retail Store,Small,1869992.37
CUST_2709,Distributor_2709,UAE,Direct-to-Consumer,Medium,706853.02
CUST_2710,Distributor_2710,UK,Distributor,Small,464817.58
CUST_2711,Distributor_2711,Germany,Online Retail,Medium,1708119.53
CUST_2712,Distributor_2712,Germany,Retail Store,Small,839476.78
CUST_2713,Distributor_2713,UK,Retail Store,Medium,293923.37
CUST_2714,Distributor_2714,USA,Direct-to-Consumer,Small,489217.81
CUST_2715,Distributor_2715,India,Online Retail,Medium,687537.1
CUST_2716,Distributor_2716,Vietnam,Online Retail,Medium,412570.6
CUST_2717,Distributor_2717,Japan,Retail Store,Medium,94008.74
CUST_2718,Distributor_2718,Japan,Direct-to-Consumer,Medium,1002203.8
CUST_2719,Distributor_2719,India,Online Retail,Small,516461.62
CUST_2720,Distributor_2720,India,Online Retail,Medium,682987.16
CUST_2721,Distributor_2721,Vietnam,Retail Store,Small,1142679.91
CUST_2722,Distributor_2722,India,Online Retail,Small,1589289.68
CUST_2723,Distributor_2723,UK,Retail Store,Small,1117851.4
CUST_2724,Distributor_2724,UK,Distributor,Medium,580869.06
CUST_2725,Distributor_2725,South Korea,Online Retail,Medium,487935.65
CUST_2726,Distributor_2726,UK,Distributor,Small,1010097.31
CUST_2727,Distributor_2727,India,Online Retail,Small,734402.47
CUST_2728,Distributor_2728,USA,Retail Store,Medium,620209.41
CUST_2729,Distributor_2729,India,Online Retail,Medium,1202286.38
CUST_2730,Distributor_2730,USA,Direct-to-Consumer,Small,1924602.53
CUST_2731,Distributor_2731,UAE,Direct-to-Consumer,Medium,542542.71
CUST_2732,Distributor_2732,India,Retail Store,Medium,255267.07
CUST_2733,Distributor_2733,Vietnam,Online Retail,Small,1340841.19
CUST_2734,Distributor_2734,USA,Online Retail,Medium,547703.25
CUST_2735,Distributor_2735,UAE,Direct-to-Consumer,Medium,1040399.96
CUST_2736,Distributor_2736,UAE,Distributor,Small,1651994.38
CUST_2737,Distributor_2737,USA,Distributor,Medium,271104.84
CUST_2738,Distributor_2738,South Korea,Direct-to-Consumer,Medium,815546.11
CUST_2739,Distributor_2739,UAE,Direct-to-Consumer,Small,157555.35
CUST_2740,Distributor_2740,Germany,Direct-to-Consumer,Small,233416.65
CUST_2741,Distributor_2741,India,Direct-to-Consumer,Small,338796.56
CUST_2742,Distributor_2742,Germany,Distributor,Small,853588.31
CUST_2743,Distributor_2743,Vietnam,Distributor,Small,1443055.75
CUST_2744,Distributor_2744,South Korea,Online Retail,Small,1481830.46
CUST_2745,Distributor_2745,USA,Distributor,Small,52504.63
CUST_2746,Distributor_2746,UK,Direct-to-Consumer,Medium,1003998.31
CUST_2747,Distributor_2747,South Korea,Online Retail,Small,1474824.07
CUST_2748,Distributor_2748,USA,Distributor,Medium,916486.78
CUST_2749,Distributor_2749,India,Online Retail,Medium,1463579.86
CUST_2750,Distributor_2750,UAE,Online Retail,Small,1779537.12
CUST_2751,Distributor_2751,USA,Retail Store,Small,72970.76
CUST_2752,Distributor_2752,South Korea,Retail Store,Medium,643921.96
CUST_2753,Distributor_2753,USA,Distributor,Small,1181445.64
CUST_2754,Distributor_2754,Japan,Direct-to-Consumer,Small,1689233.66
CUST_2755,Distributor_2755,UAE,Online Retail,Medium,1268351.03
CUST_2756,Distributor_2756,UK,Distributor,Medium,1224897.16
CUST_2757,Distributor_2757,UAE,Retail Store,Small,1808736.41
CUST_2758,Distributor_2758,UK,Direct-to-Consumer,Medium,126203.44
CUST_2759,Distributor_2759,Vietnam,Distributor,Small,1501617.54
CUST_2760,Distributor_2760,Vietnam,Online Retail,Medium,419505.78
CUST_2761,Distributor_2761,South Korea,Online Retail,Small,356609.55
CUST_2762,Distributor_2762,Vietnam,Direct-to-Consumer,Medium,1378047.72
CUST_2763,Distributor_2763,India,Online Retail,Medium,908847.41
CUST_2764,Distributor_2764,UK,Online Retail,Medium,1174922.39
CUST_2765,Distributor_2765,South Korea,Online Retail,Small,684883.21
CUST_2766,Distributor_2766,Japan,Retail Store,Small,1771424.31
CUST_2767,Distributor_2767,Japan,Distributor,Small,1265463.15
CUST_2768,Distributor_2768,UK,Direct-to-Consumer,Small,1793246.7
CUST_2769,Distributor_2769,Vietnam,Online Retail,Medium,904682.29
CUST_2770,Distributor_2770,USA,Distributor,Medium,1524133.41
CUST_2771,Distributor_2771,USA,Direct-to-Consumer,Small,440300.71
CUST_2772,Distributor_2772,India,Online Retail,Small,1569060.52
CUST_2773,Distributor_2773,UK,Direct-to-Consumer,Medium,192828.93
CUST_2774,Distributor_2774,Germany,Direct-to-Consumer,Medium,1625479.16
CUST_2775,Distributor_2775,UK,Online Retail,Medium,1355301.58
CUST_2776,Distributor_2776,Japan,Direct-to-Consumer,Medium,1707378.11
CUST_2777,Distributor_2777,USA,Retail Store,Medium,1566861.53
CUST_2778,Distributor_2778,South Korea,Direct-to-Consumer,Medium,1358882.03
CUST_2779,Distributor_2779,Vietnam,Online Retail,Medium,1400962.34
CUST_2780,Distributor_2780,Vietnam,Online Retail,Medium,1541513.72
CUST_2781,Distributor_2781,South Korea,Retail Store,Medium,1771531.16
CUST_2782,Distributor_2782,India,Distributor,Small,1049579.85
CUST_2783,Distributor_2783,UK,Online Retail,Medium,1931146.43
CUST_2784,Distributor_2784,South Korea,Distributor,Medium,1862536.13
CUST_2785,Distributor_2785,Vietnam,Distributor,Small,1249060.88
CUST_2786,Distributor_2786,India,Distributor,Medium,1023523.67
CUST_2787,Distributor_2787,UAE,Direct-to-Consumer,Medium,657821.48
CUST_2788,Distributor_2788,Germany,Online Retail,Medium,1160566.49
CUST_2789,Distributor_2789,Germany,Distributor,Medium,550490.3
CUST_2790,Distributor_2790,South Korea,Distributor,Medium,297345.66
CUST_2791,Distributor_2791,Germany,Online Retail,Medium,1394591.71
CUST_2792,Distributor_2792,UK,Online Retail,Small,1436968.36
CUST_2793,Distributor_2793,UAE,Direct-to-Consumer,Small,1307203.96
CUST_2794,Distributor_2794,South Korea,Distributor,Small,1601784.13
CUST_2795,Distributor_2795,South Korea,Distributor,Small,1535963.81
CUST_2796,Distributor_2796,UK,Retail Store,Medium,229369.8
CUST_2797,Distributor_2797,UAE,Retail Store,Medium,512287.26
CUST_2798,Distributor_2798,Japan,Distributor,Small,157932.09
CUST_2799,Distributor_2799,UK,Online Retail,Small,1848500.16
CUST_2800,Distributor_2800,Germany,Distributor,Medium,156635.01
CUST_2801,Distributor_2801,UAE,Direct-to-Consumer,Medium,60430.53
CUST_2802,Distributor_2802,UAE,Direct-to-Consumer,Medium,1860254.76
CUST_2803,Distributor_2803,Japan,Distributor,Medium,877916.58
CUST_2804,Distributor_2804,UAE,Direct-to-Consumer,Medium,1622667.09
CUST_2805,Distributor_2805,India,Retail Store,Medium,51539.55
CUST_2806,Distributor_2806,UK,Online Retail,Small,1755481.3
CUST_2807,Distributor_2807,Germany,Direct-to-Consumer,Small,456871.23
CUST_2808,Distributor_2808,Germany,Online Retail,Small,366905.51
CUST_2809,Distributor_2809,Vietnam,Distributor,Small,1485109.44
CUST_2810,Distributor_2810,India,Online Retail,Small,785905.87
CUST_2811,Distributor_2811,India,Retail Store,Small,1496193.75
CUST_2812,Distributor_2812,Germany,Online Retail,Medium,300816.92
CUST_2813,Distributor_2813,Germany,Retail Store,Small,299966.74
CUST_2814,Distributor_2814,UAE,Retail Store,Medium,1151813.42
CUST_2815,Distributor_2815,UAE,Retail Store,Medium,1769348.75
CUST_2816,Distributor_2816,Vietnam,Direct-to-Consumer,Small,78341.56
CUST_2817,Distributor_2817,Germany,Online Retail,Medium,813497.34
CUST_2818,Distributor_2818,India,Direct-to-Consumer,Medium,1966028.9
CUST_2819,Distributor_2819,USA,Online Retail,Small,787148.65
CUST_2820,Distributor_2820,UAE,Online Retail,Medium,710562.31
CUST_2821,Distributor_2821,Vietnam,Online Retail,Small,535439.87
CUST_2822,Distributor_2822,India,Distributor,Small,498122.37
CUST_2823,Distributor_2823,South Korea,Online Retail,Medium,1616443.92
CUST_2824,Distributor_2824,UAE,Direct-to-Consumer,Medium,1868650.07
CUST_2825,Distributor_2825,Germany,Distributor,Small,1764448.46
CUST_2826,Distributor_2826,Japan,Distributor,Small,622583.16
CUST_2827,Distributor_2827,UK,Online Retail,Small,1852225.95
CUST_2828,Distributor_2828,UK,Direct-to-Consumer,Medium,814337.09
CUST_2829,Distributor_2829,South Korea,Distributor,Medium,886330.49
CUST_2830,Distributor_2830,Germany,Retail Store,Small,446655.35
CUST_2831,Distributor_2831,Germany,Distributor,Small,370824.48
CUST_2832,Distributor_2832,Japan,Direct-to-Consumer,Small,575251.42
CUST_2833,Distributor_2833,UK,Distributor,Medium,1973382.35
CUST_2834,Distributor_2834,Japan,Direct-to-Consumer,Small,793398.41
CUST_2835,Distributor_2835,Germany,Distributor,Small,1716408.89
CUST_2836,Distributor_2836,Japan,Online Retail,Medium,516485.27
CUST_2837,Distributor_2837,USA,Online Retail,Medium,251620.13
CUST_2838,Distributor_2838,South Korea,Direct-to-Consumer,Small,756893.98
CUST_2839,Distributor_2839,UK,Distributor,Small,1884047.74
CUST_2840,Distributor_2840,India,Online Retail,Medium,1280516.64
CUST_2841,Distributor_2841,India,Retail Store,Small,853111.95
CUST_2842,Distributor_2842,Germany,Distributor,Medium,1716744.21
CUST_2843,Distributor_2843,USA,Direct-to-Consumer,Medium,705095.0
CUST_2844,Distributor_2844,Germany,Retail Store,Medium,840169.49
CUST_2845,Distributor_2845,UAE,Online Retail,Medium,452095.3
CUST_2846,Distributor_2846,South Korea,Online Retail,Medium,1340662.86
CUST_2847,Distributor_2847,USA,Retail Store,Small,1399134.62
